Churn_bin,Partner_bin,Dependents_bin,PhoneService_bin,MultipleLines_bin,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,PaperlessBilling_bin,Cuentas_Diarias
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6766666666666666
0.0,0,0,1,1,1,1,1,1,1,0,1,2.6116666666666664
0.0,1,0,1,0,0,1,1,0,0,0,1,2.6666666666666665
1.0,0,0,1,0,1,0,0,0,0,0,1,1.6616666666666666
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6616666666666667
0.0,1,1,1,1,1,1,1,0,0,0,1,3.06
1.0,1,1,1,0,0,1,1,0,1,1,1,3.3383333333333334
0.0,1,0,1,0,0,0,0,0,0,0,1,2.3266666666666667
1.0,1,0,0,0,0,0,0,0,1,1,0,1.5450000000000002
0.0,0,0,1,0,0,1,1,1,1,0,0,2.325
0.0,0,1,1,0,1,0,0,0,1,1,1,2.328333333333333
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8483333333333333
0.0,1,1,1,0,0,1,0,1,1,1,1,2.5316666666666667
1.0,0,1,1,0,0,0,0,0,0,0,0,0.6583333333333333
0.0,1,1,1,1,0,1,1,0,1,1,0,2.625
0.0,1,0,1,0,0,0,0,0,0,0,0,0.66
1.0,1,0,1,0,0,0,0,0,1,1,1,2.966666666666667
1.0,0,0,0,0,0,0,0,0,0,0,0,0.8416666666666667
0.0,1,1,1,0,0,0,0,0,0,0,1,0.64
1.0,1,0,0,0,0,0,0,0,0,0,0,0.8350000000000001
1.0,1,0,0,0,1,0,1,1,0,1,0,1.595
1.0,0,1,1,1,0,0,0,0,0,0,0,2.506666666666667
1.0,0,1,1,0,1,0,0,0,0,0,1,2.496666666666667
0.0,1,0,1,1,1,0,1,1,1,1,1,3.73
0.0,0,0,1,0,0,0,0,0,1,0,1,2.73
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6283333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6233333333333333
0.0,1,0,1,1,0,1,0,0,0,0,1,2.7183333333333333
0.0,0,0,0,0,0,0,0,1,0,0,1,0.9866666666666667
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6649999999999999
1.0,0,0,1,0,0,0,0,0,0,0,1,1.5183333333333333
,0,0,1,0,0,0,0,0,0,0,0,0.6683333333333333
0.0,0,0,1,1,1,0,0,1,0,1,0,3.118333333333333
0.0,0,0,1,0,1,0,0,0,0,0,1,1.615
1.0,0,0,0,0,1,0,0,0,1,0,1,1.3966666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6733333333333333
0.0,1,0,1,1,0,0,0,0,0,0,1,0.8049999999999999
1.0,1,1,1,0,1,0,1,1,1,0,1,2.25
1.0,0,0,1,1,1,0,0,0,1,0,1,3.0016666666666665
0.0,1,0,1,1,0,1,0,1,1,0,0,2.3583333333333334
1.0,0,0,1,1,0,0,0,0,0,0,1,2.55
1.0,1,1,1,0,1,0,0,0,0,1,0,2.8016666666666667
1.0,0,0,1,1,0,1,1,0,0,1,1,3.1866666666666665
,0,0,1,0,1,0,0,1,0,1,1,2.9683333333333333
1.0,0,0,1,1,1,1,1,0,1,0,1,3.4316666666666666
0.0,1,1,1,0,0,0,0,0,0,0,0,0.7
0.0,0,0,1,0,1,0,0,1,0,0,1,2.743333333333333
1.0,1,0,1,1,1,0,0,0,0,0,0,2.6783333333333332
0.0,0,0,1,0,0,0,0,0,0,0,1,2.355
0.0,0,0,1,0,0,1,0,0,0,0,1,2.4516666666666667
1.0,1,1,1,1,0,1,1,0,1,1,0,3.48
0.0,1,1,1,0,1,0,1,1,1,0,1,2.3583333333333334
1.0,0,0,1,1,0,0,1,0,1,1,1,3.268333333333333
0.0,0,0,1,0,0,0,1,0,0,0,0,1.6316666666666668
0.0,1,0,1,1,1,0,0,1,0,0,1,2.02
0.0,1,1,1,1,0,0,1,1,1,1,1,2.625
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6333333333333333
0.0,1,0,1,0,1,0,0,1,0,0,1,1.875
1.0,0,0,0,0,0,0,0,0,0,0,1,0.86
0.0,1,0,1,1,0,1,0,0,1,1,1,3.3133333333333335
0.0,1,0,1,0,0,0,1,0,1,0,1,2.8400000000000003
0.0,1,0,1,1,0,0,1,1,0,1,1,2.3183333333333334
0.0,1,0,0,0,1,0,0,0,0,0,0,0.95
0.0,0,0,1,1,1,0,0,1,0,1,0,3.2550000000000003
0.0,0,0,1,0,0,0,0,0,0,0,1,0.675
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6816666666666666
0.0,1,0,1,1,0,1,1,0,0,1,1,3.1166666666666667
0.0,0,0,1,0,0,0,0,0,1,0,1,1.8216666666666665
0.0,0,0,1,1,1,0,1,1,0,1,1,2.396666666666667
0.0,1,1,1,1,1,1,1,1,1,1,1,3.8800000000000003
0.0,0,0,1,1,0,1,1,0,1,1,0,3.518333333333333
1.0,1,1,1,0,0,0,0,0,0,0,1,2.308333333333333
0.0,1,1,1,0,1,0,0,1,1,1,0,2.5166666666666666
1.0,1,0,1,1,0,0,1,0,1,1,1,3.3699999999999997
0.0,1,0,1,0,0,0,0,1,1,0,1,2.868333333333333
1.0,1,0,1,0,1,0,0,0,1,1,1,3.1666666666666665
1.0,0,0,1,0,0,0,0,0,0,0,0,2.3583333333333334
1.0,1,1,1,1,1,1,1,0,0,1,0,2.415
0.0,1,1,1,0,0,1,1,1,0,0,0,2.86
1.0,0,0,1,0,0,0,1,0,1,0,1,2.7733333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6549999999999999
1.0,0,0,1,1,1,1,1,0,1,1,1,3.6666666666666665
1.0,1,0,1,0,0,0,1,0,1,1,1,3.1616666666666666
0.0,0,0,1,1,0,0,1,1,1,1,1,3.5316666666666667
0.0,0,1,1,0,0,1,0,1,0,0,0,1.805
1.0,0,0,1,1,0,0,0,0,0,1,1,2.855
0.0,1,0,0,0,1,1,1,0,1,1,1,1.9583333333333333
,1,1,1,1,1,0,1,1,1,1,0,2.8483333333333336
0.0,1,1,1,1,0,0,0,0,1,1,1,3.18
0.0,0,0,1,0,1,0,1,1,0,1,1,2.275
1.0,0,1,1,1,0,1,0,0,1,1,1,3.39
0.0,1,0,1,0,0,0,0,0,0,0,0,0.675
0.0,0,0,1,1,0,1,1,1,1,0,1,2.5166666666666666
0.0,1,0,1,1,1,0,0,0,0,1,1,2.195
0.0,0,0,1,1,0,0,0,1,1,0,0,2.1666666666666665
1.0,0,0,1,1,0,0,0,0,0,0,1,2.485
0.0,0,0,1,1,1,0,0,1,0,1,0,3.125
1.0,0,0,1,1,1,0,1,1,0,0,1,2.055
0.0,0,0,1,0,0,0,1,1,1,1,1,3.3466666666666667
1.0,0,0,1,1,0,0,0,0,0,0,1,2.496666666666667
1.0,1,0,1,1,0,0,0,0,0,0,1,2.481666666666667
0.0,0,0,1,1,0,1,1,1,1,1,1,2.841666666666667
0.0,0,0,0,0,0,0,0,0,0,1,0,1.1400000000000001
0.0,0,0,1,1,1,0,1,1,1,1,1,2.9883333333333337
1.0,0,0,1,1,0,0,1,0,1,1,1,3.3333333333333335
0.0,0,0,1,1,0,1,1,1,1,0,1,3.2550000000000003
1.0,1,0,1,0,0,1,1,0,0,0,1,2.6633333333333336
0.0,1,1,1,1,1,1,1,1,1,1,0,3.01
0.0,0,0,1,1,1,1,0,0,0,1,1,3.143333333333333
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6799999999999999
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8350000000000001
1.0,0,0,1,1,1,0,0,0,0,0,1,1.855
0.0,0,1,1,0,0,0,0,1,1,1,0,2.356666666666667
0.0,1,1,0,0,1,0,1,0,1,1,1,1.7933333333333332
0.0,1,0,1,1,1,1,1,0,0,1,1,3.305
1.0,1,0,1,0,0,0,0,1,0,0,0,1.6683333333333332
1.0,0,0,1,0,0,1,1,0,0,0,1,2.743333333333333
0.0,1,1,1,0,1,1,0,1,0,1,1,2.325
0.0,1,1,0,0,0,0,1,1,1,1,1,1.8716666666666666
0.0,0,0,1,1,1,1,1,1,1,1,0,2.8883333333333336
0.0,1,1,1,1,1,0,0,1,0,0,1,2.893333333333333
1.0,0,0,0,0,0,0,0,0,0,0,1,0.8350000000000001
1.0,1,0,1,0,1,1,1,1,1,1,1,3.65
0.0,1,0,0,0,0,0,0,0,1,1,0,1.51
0.0,0,0,1,0,1,0,1,0,1,0,0,3.0416666666666665
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6916666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
1.0,0,0,1,0,0,0,1,0,1,1,1,3.195
0.0,0,0,0,0,0,0,1,1,0,0,0,1.1233333333333335
0.0,1,1,1,1,0,0,1,0,0,1,0,2.111666666666667
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6433333333333333
0.0,1,1,0,0,1,1,1,1,1,1,0,2.19
,0,0,1,1,0,0,0,0,0,0,0,0.87
0.0,0,0,1,1,1,1,1,0,0,1,1,2.4866666666666664
0.0,1,1,1,1,1,0,1,1,1,1,1,3.765
1.0,0,0,1,0,0,0,1,1,1,0,1,2.945
0.0,1,1,1,1,1,0,0,0,1,0,1,2.171666666666667
0.0,1,1,0,0,1,1,0,1,1,1,0,1.99
1.0,0,0,0,0,0,0,0,0,1,0,1,1.1566666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6883333333333332
1.0,0,0,1,1,0,0,1,0,1,1,1,3.35
0.0,1,0,1,1,0,0,0,0,0,0,1,0.7916666666666666
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,0,0,1,1,0,1,1,0,1,1,0,3.603333333333333
1.0,0,0,0,0,0,1,0,0,1,0,1,1.3
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6866666666666668
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6516666666666667
0.0,0,0,1,1,1,0,0,0,0,0,1,2.671666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6766666666666666
0.0,1,0,1,1,1,1,1,0,1,1,0,3.6633333333333336
0.0,1,1,1,1,1,1,1,1,1,1,0,3.0133333333333336
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8466666666666666
0.0,1,1,1,0,0,0,0,0,0,0,0,1.5433333333333332
0.0,0,1,0,0,0,0,0,0,0,0,0,0.84
0.0,1,1,1,1,0,0,0,0,0,0,1,0.815
1.0,0,1,1,0,1,0,0,1,0,0,1,1.8366666666666667
0.0,1,1,1,1,1,1,0,0,1,1,0,2.6133333333333337
0.0,0,0,1,1,1,0,1,1,1,0,0,2.466666666666667
0.0,0,1,0,0,0,1,0,0,0,0,0,1.005
1.0,1,0,1,0,0,0,0,0,0,0,0,2.3616666666666664
0.0,0,0,1,1,0,0,1,0,1,1,1,2.5933333333333333
0.0,1,0,1,0,0,0,1,1,1,1,1,3.3
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6916666666666667
0.0,0,0,1,0,0,0,1,1,1,1,1,2.5166666666666666
1.0,0,0,1,1,0,1,0,0,0,0,1,2.7150000000000003
0.0,1,1,1,1,0,1,1,1,0,0,1,2.2233333333333336
1.0,0,0,0,0,0,0,0,0,0,1,1,1.1566666666666667
0.0,1,0,1,1,0,1,1,1,1,1,0,2.795
1.0,0,0,0,0,0,1,0,0,1,1,1,1.6383333333333332
0.0,0,0,1,1,1,1,0,0,0,1,0,3.225
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6366666666666667
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6183333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,0.67
0.0,0,0,1,0,1,0,1,0,1,0,1,2.98
0.0,1,1,1,0,0,0,0,0,0,0,0,0.66
0.0,0,1,1,0,0,0,0,0,0,0,0,0.7016666666666667
0.0,0,0,1,1,0,1,1,1,1,1,1,3.7083333333333335
1.0,1,0,0,0,0,0,0,1,1,0,0,1.355
0.0,1,1,1,1,1,1,1,1,1,1,0,2.996666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6466666666666666
0.0,0,0,1,0,1,1,1,1,1,1,1,2.8983333333333334
0.0,0,0,1,1,0,0,0,0,0,0,1,2.5116666666666663
,1,0,1,0,0,0,0,0,0,0,1,1.5
1.0,0,0,0,0,0,0,0,0,0,1,1,1.1849999999999998
0.0,0,0,1,0,0,0,0,0,0,0,0,1.4983333333333335
1.0,0,0,1,1,0,0,0,0,1,0,0,2.8483333333333336
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6666666666666666
0.0,0,0,0,0,1,0,1,1,0,1,0,1.6133333333333333
0.0,1,0,1,0,0,1,0,0,1,1,1,3.1550000000000002
0.0,0,0,1,0,1,0,1,1,0,0,0,1.965
0.0,0,0,1,0,1,1,0,0,1,1,1,3.3433333333333333
0.0,1,0,1,1,1,1,1,1,0,1,0,3.52
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,0,0,1,0,0,0,1,0,1,0,0,2.03
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6683333333333333
0.0,1,1,1,1,0,1,0,1,1,1,1,3.4583333333333335
0.0,1,1,1,1,1,1,1,1,1,1,0,3.7783333333333333
1.0,0,0,1,1,1,1,0,1,0,0,1,2.146666666666667
0.0,0,0,1,0,0,0,1,1,1,1,0,2.5050000000000003
1.0,1,0,1,1,1,0,0,0,0,0,0,2.746666666666667
0.0,1,0,1,0,1,1,0,1,1,1,1,3.4683333333333333
0.0,1,0,1,0,0,0,1,0,1,0,1,2.856666666666667
1.0,0,0,1,0,1,0,0,1,0,0,0,1.7950000000000002
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6683333333333333
1.0,1,0,1,1,0,0,1,0,1,1,1,3.408333333333333
0.0,1,0,1,1,1,0,0,1,0,1,1,2.3033333333333332
0.0,0,0,1,1,1,0,0,0,0,1,0,2.191666666666667
1.0,0,0,1,0,0,0,0,0,0,1,1,2.6516666666666664
1.0,0,0,1,0,0,0,1,0,0,1,1,2.82
1.0,0,0,1,0,0,0,0,1,0,1,1,2.8466666666666667
1.0,0,0,1,1,1,0,1,0,1,1,1,3.4650000000000003
0.0,0,0,1,1,1,1,0,0,0,0,1,2.8800000000000003
1.0,1,1,1,1,0,0,1,0,1,1,0,3.371666666666667
1.0,0,0,1,0,0,0,0,0,0,0,0,0.65
0.0,0,0,1,1,1,1,1,1,0,0,0,2.3133333333333335
1.0,1,0,1,0,1,0,1,0,1,1,1,3.375
1.0,0,0,1,0,0,0,0,0,0,0,1,1.5233333333333334
0.0,1,0,1,0,0,0,0,1,1,1,1,3.115
1.0,1,0,1,1,0,1,1,0,1,1,1,3.4766666666666666
0.0,0,0,1,0,0,0,0,0,1,1,1,2.1633333333333336
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,0,1,0,0,1,0,0,1,0,1,1,1.4849999999999999
1.0,1,0,1,1,0,0,1,0,1,1,1,3.316666666666667
0.0,1,0,1,1,0,0,0,0,1,1,1,3.216666666666667
0.0,1,0,1,1,0,0,1,0,1,1,0,3.3616666666666664
0.0,0,0,1,1,1,0,0,1,1,1,1,3.5116666666666663
0.0,0,0,1,0,0,0,0,0,0,0,0,0.67
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6733333333333333
0.0,1,0,1,1,1,1,1,1,1,1,0,3.8383333333333334
0.0,1,0,1,1,1,1,1,1,1,1,1,3.7666666666666666
0.0,0,1,0,0,1,0,0,0,0,0,0,0.9933333333333334
0.0,1,0,1,1,1,1,1,1,0,1,1,2.6933333333333334
,0,0,1,1,1,1,1,1,1,1,1,3.8366666666666664
0.0,1,1,1,1,0,0,0,0,0,1,0,2.85
0.0,1,0,1,1,1,0,1,0,0,1,1,2.33
0.0,1,1,1,1,0,0,0,0,1,1,1,3.1933333333333334
1.0,1,0,1,1,0,1,1,0,1,1,1,3.4716666666666667
0.0,0,0,1,1,0,0,0,0,0,1,0,2.768333333333333
1.0,0,0,1,0,0,1,0,0,1,0,0,2.7916666666666665
0.0,1,0,1,1,0,1,0,0,0,1,0,2.981666666666667
1.0,0,0,1,1,0,0,0,0,0,0,0,2.5083333333333333
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6516666666666667
1.0,0,0,1,0,0,0,1,0,0,0,0,2.4883333333333337
0.0,1,0,0,0,0,0,1,0,0,0,1,0.9966666666666666
0.0,0,0,1,0,0,0,0,0,0,1,1,2.683333333333333
0.0,0,0,1,0,1,0,0,0,0,0,1,1.6716666666666666
0.0,0,0,1,1,0,0,1,0,0,1,1,2.9866666666666664
0.0,0,0,1,0,1,1,1,1,1,0,1,2.545
0.0,0,0,1,0,1,1,0,0,1,1,1,3.335
0.0,0,0,1,0,0,0,0,0,0,0,0,0.675
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6883333333333332
0.0,0,1,1,0,0,0,1,1,0,0,0,1.7816666666666667
1.0,0,0,1,1,0,0,1,0,1,1,1,3.341666666666667
1.0,0,0,1,1,0,1,0,0,0,0,1,2.69
0.0,1,1,1,0,0,1,1,1,1,1,0,2.6933333333333334
0.0,1,1,1,0,0,0,1,0,1,1,1,3.0983333333333336
0.0,1,1,1,1,1,1,0,1,1,1,1,2.8433333333333333
1.0,1,0,1,1,0,0,1,0,1,1,1,3.29
0.0,0,0,0,0,0,1,0,0,0,0,0,1.0033333333333334
1.0,0,0,1,0,0,0,0,0,1,0,1,2.6766666666666667
1.0,1,0,1,0,0,1,0,0,0,0,1,2.455
,0,0,1,1,0,0,0,0,0,0,1,0.865
1.0,0,0,1,1,1,0,0,0,1,1,0,3.271666666666667
0.0,1,1,0,0,0,1,0,1,0,0,0,1.1833333333333333
0.0,0,0,1,0,0,0,1,0,1,1,1,3.1366666666666663
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,0,0,1,0,0,0,0,0,0,0,1,2.33
0.0,0,0,1,1,1,1,1,0,0,1,1,3.3
0.0,1,1,1,1,0,0,1,1,1,1,1,3.4699999999999998
0.0,0,1,1,1,1,1,1,0,1,1,1,3.64
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6766666666666666
1.0,0,0,1,0,0,0,0,1,1,1,1,3.2066666666666666
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6666666666666666
,0,1,1,0,1,1,0,0,0,0,1,1.8666666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.36
0.0,1,1,1,0,0,0,0,0,0,0,0,0.66
1.0,0,0,1,0,0,0,0,0,1,1,1,2.985
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8083333333333333
0.0,1,1,1,0,1,1,1,0,1,0,1,2.355
0.0,1,0,1,1,1,1,1,1,1,1,1,3.003333333333333
0.0,0,0,0,0,0,1,0,0,0,0,0,0.9733333333333333
0.0,1,0,0,0,0,0,0,1,1,0,1,1.3
1.0,1,1,1,1,0,0,1,0,1,1,1,3.315
0.0,1,1,1,0,0,0,1,0,0,0,0,1.6783333333333335
0.0,1,1,0,0,0,1,0,0,1,1,1,1.695
0.0,1,0,1,0,0,0,0,1,0,0,1,1.715
0.0,1,1,1,1,1,1,1,1,0,1,0,2.695
0.0,0,0,1,0,0,0,0,0,1,0,1,1.8066666666666669
1.0,0,0,1,0,1,0,0,0,0,0,0,1.6466666666666667
0.0,1,0,1,0,0,1,1,1,0,0,1,2.0216666666666665
0.0,0,1,1,0,0,0,0,1,0,0,0,1.6266666666666665
0.0,0,1,1,0,0,0,0,0,0,0,1,1.525
1.0,0,0,1,0,0,0,0,0,0,0,1,0.67
0.0,0,1,1,0,1,0,0,0,1,1,0,3.1599999999999997
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6666666666666666
1.0,0,0,1,0,0,0,1,0,1,1,0,3.216666666666667
0.0,1,0,1,1,0,1,0,0,1,1,1,3.36
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.635
0.0,0,0,1,0,0,0,0,0,0,0,1,2.3233333333333333
0.0,1,1,1,1,0,1,0,1,1,1,1,3.5349999999999997
0.0,1,0,1,1,0,1,1,1,0,0,0,3.018333333333333
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8283333333333334
0.0,0,0,1,0,1,0,1,0,1,1,1,2.478333333333333
1.0,1,0,0,0,0,0,0,0,0,0,1,0.8266666666666667
0.0,0,0,1,0,0,0,0,0,1,1,1,2.9699999999999998
1.0,1,0,1,1,0,0,0,0,0,0,1,2.4983333333333335
0.0,0,0,1,0,0,0,0,0,0,0,1,2.3016666666666667
0.0,1,1,1,0,1,0,1,1,1,1,1,2.6816666666666666
0.0,1,0,1,1,0,0,0,1,1,1,1,3.3833333333333333
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6516666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3616666666666664
0.0,1,1,1,1,1,1,1,1,0,1,1,2.615
0.0,1,0,1,1,0,1,1,0,1,1,1,3.45
0.0,1,1,1,0,1,1,0,1,1,1,1,2.635
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6866666666666668
1.0,1,1,1,0,0,0,0,0,0,0,0,0.66
1.0,0,0,1,0,0,0,0,0,0,0,0,2.341666666666667
0.0,0,1,1,0,0,1,0,1,0,0,1,1.825
0.0,0,0,1,1,1,1,1,1,1,1,1,3.771666666666667
1.0,1,0,1,1,0,0,0,0,0,0,1,0.8383333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.7016666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,2.3516666666666666
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,1,0,0,0,0,1,1,0,0,0,1,1.1883333333333332
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6533333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,0.65
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,1,1,1,0,1,1,1,1,1,1,1,3.621666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6549999999999999
,1,0,1,1,0,1,1,0,1,1,1,3.55
0.0,1,0,1,1,1,1,1,1,0,1,1,3.5133333333333336
0.0,1,1,1,1,1,0,1,1,1,1,1,3.6533333333333333
1.0,1,1,1,0,0,0,0,0,0,0,1,2.33
0.0,1,1,1,0,0,1,0,1,1,0,1,3.0716666666666668
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6616666666666667
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6716666666666666
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
1.0,0,0,1,1,0,0,0,0,0,1,1,2.835
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8566666666666667
0.0,1,1,1,0,0,1,1,1,1,1,1,3.6083333333333334
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6783333333333333
1.0,1,0,1,1,0,0,1,0,1,1,1,3.2916666666666665
0.0,0,1,1,0,0,0,0,0,0,0,1,2.368333333333333
0.0,1,0,0,0,0,1,0,0,0,0,1,1.025
0.0,1,0,1,1,0,0,0,0,0,0,0,0.855
0.0,1,1,1,0,1,1,1,1,1,1,0,2.85
1.0,0,1,1,0,0,0,0,0,0,0,0,2.325
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6783333333333333
1.0,1,1,1,0,0,0,0,0,0,0,1,2.3033333333333332
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6799999999999999
1.0,0,0,1,0,0,0,0,0,0,0,1,0.6533333333333334
0.0,1,1,1,1,1,1,0,1,0,1,1,2.5283333333333333
0.0,1,0,1,1,1,1,1,1,0,1,0,2.6666666666666665
0.0,0,1,1,0,0,1,0,1,0,0,1,1.8183333333333331
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6566666666666666
0.0,1,1,1,0,1,1,0,1,1,1,0,3.5166666666666666
0.0,1,1,1,1,1,1,1,1,1,0,1,3.503333333333333
0.0,1,1,1,1,0,0,1,0,1,1,1,3.3266666666666667
1.0,0,0,1,0,0,0,1,0,0,0,1,2.555
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8366666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,1,1,0,0,0,1,1,1,0,1,0,1.7
1.0,0,0,1,1,0,1,0,1,1,0,1,3.1683333333333334
0.0,1,0,1,1,0,1,0,0,1,1,1,3.368333333333333
0.0,1,1,1,1,0,0,0,0,0,0,1,2.475
0.0,0,0,1,0,1,0,1,0,0,0,0,1.8183333333333331
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6466666666666666
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6416666666666667
0.0,1,0,0,0,1,0,1,0,1,1,1,1.8133333333333332
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6783333333333333
0.0,1,0,0,0,0,1,0,0,1,1,1,1.66
0.0,1,0,1,1,0,0,0,0,0,0,1,1.7033333333333334
0.0,1,1,1,1,0,1,0,0,0,1,0,2.146666666666667
0.0,1,0,1,1,0,1,0,1,1,1,1,3.5266666666666664
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6533333333333334
0.0,0,0,1,1,1,1,1,0,1,1,0,3.6083333333333334
1.0,0,0,1,1,0,1,0,0,0,1,0,2.9949999999999997
1.0,1,0,1,0,1,1,0,1,1,1,0,3.5316666666666667
1.0,0,1,1,1,0,1,0,0,0,0,1,1.8333333333333333
0.0,0,0,1,0,1,0,1,0,1,1,1,3.3483333333333336
0.0,1,1,0,0,1,1,0,1,0,0,0,1.3133333333333332
,1,0,1,1,0,0,1,0,0,0,1,2.6933333333333334
1.0,0,0,1,0,0,1,0,1,0,0,1,1.7966666666666666
0.0,0,1,1,1,0,1,0,0,1,1,1,2.585
1.0,1,1,1,0,0,0,0,0,0,0,1,2.355
0.0,1,0,1,0,1,1,0,0,0,0,1,1.7883333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,1.46
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8200000000000001
0.0,1,0,1,1,0,0,0,0,0,0,0,0.7983333333333333
0.0,1,1,1,0,0,1,0,1,1,1,1,3.2816666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.67
0.0,1,0,1,0,0,1,0,1,0,0,1,1.7933333333333332
0.0,1,1,1,1,0,1,1,1,1,1,1,3.7150000000000003
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,1,1,1,1,0,1,1,1,1,1,1,2.805
0.0,1,0,1,0,0,1,1,1,0,1,0,2.341666666666667
0.0,0,0,0,0,0,0,1,1,1,1,0,1.7783333333333333
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8266666666666667
0.0,0,0,1,0,0,0,0,0,1,1,0,2.9183333333333334
1.0,0,0,0,0,0,0,0,1,0,0,0,0.995
1.0,0,0,1,1,0,0,0,0,0,1,1,2.856666666666667
0.0,1,1,1,1,1,1,0,0,1,0,0,3.1383333333333336
1.0,1,1,1,1,1,0,1,1,1,1,1,3.625
0.0,0,0,0,0,0,1,0,0,1,0,1,1.3033333333333335
0.0,0,0,1,0,1,1,0,1,1,0,0,2.353333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6583333333333333
1.0,0,0,1,1,0,0,0,0,0,0,1,2.4983333333333335
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6799999999999999
0.0,1,0,1,1,0,1,1,1,1,1,1,3.658333333333333
0.0,1,1,1,1,1,1,1,0,1,0,1,2.485
0.0,1,1,1,1,1,0,1,1,1,1,0,3.643333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,1,0,1,0,0,0,0,0,0,0,1,0.6683333333333333
